contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker,midPrice,ask_bid_spread,expiration,days_to_exp,T,spot,moneyness,log_moneyness,bs_price
GOOG250627P00155000,2025-06-23 19:58:40+00:00,155.0,0.13,0.12,0.13,-0.10000001,-45.45455,2705.0,2502.0,0.3515689843749999,False,REGULAR,USD,put,2025-06-27,GOOG,0.125,0.010000000000000009,2025-06-27,2,0.005479452054794521,166.00999450683594,1.071032222624748,0.06862287749738102,0.005272755619295522
GOOG250627P00157500,2025-06-23 19:59:03+00:00,157.5,0.21,0.2,0.22,-0.15000002,-41.66667,3576.0,350.0,0.3203192968749999,False,REGULAR,USD,put,2025-06-27,GOOG,0.21000000000000002,0.01999999999999999,2025-06-27,2,0.005479452054794521,166.00999450683594,1.0540317111545139,0.05262253615093992,0.017227979067273136
GOOG250627P00160000,2025-06-23 19:58:57+00:00,160.0,0.4,0.38,0.4,-0.17999998,-32.142857,6409.0,2107.0,0.2924875439453124,False,REGULAR,USD,put,2025-06-27,GOOG,0.39,0.020000000000000018,2025-06-27,2,0.005479452054794521,166.00999450683594,1.0375624656677247,0.03687417918280084,0.06233827906346434
GOOG250627P00162500,2025-06-23 19:59:51+00:00,162.5,0.79,0.77,0.79,-0.19,-19.387754,6722.0,1904.0,0.2729564892578124,False,REGULAR,USD,put,2025-06-27,GOOG,0.78,0.020000000000000018,2025-06-27,2,0.005479452054794521,166.00999450683594,1.0215999661959134,0.021369992646835458,0.24180659776295244
GOOG250627P00165000,2025-06-23 19:59:55+00:00,165.0,1.52,1.51,1.53,-0.07000005,-4.4025187,6846.0,3077.0,0.2580640600585938,False,REGULAR,USD,put,2025-06-27,GOOG,1.52,0.020000000000000018,2025-06-27,2,0.005479452054794521,166.00999450683594,1.0061211788293087,0.006102520516047088,0.8053787304936435
GOOG250627P00167500,2025-06-23 19:59:48+00:00,167.5,2.75,2.73,2.78,0.24000001,9.561753,3754.0,2302.0,0.2497633618164062,True,REGULAR,USD,put,2025-06-27,GOOG,2.755,0.04999999999999982,2025-06-27,2,0.005479452054794521,166.00999450683594,0.9911044448169309,-0.008935356848493482,2.088554452713069
GOOG250627P00170000,2025-06-23 19:54:19+00:00,170.0,4.7,4.45,4.6,0.7999997,20.512812,6380.0,4642.0,0.2553785400390626,True,REGULAR,USD,put,2025-06-27,GOOG,4.525,0.14999999999999947,2025-06-27,2,0.005479452054794521,166.00999450683594,0.9765293794519762,-0.02375044263363404,4.112386076510518
GOOG250627P00172500,2025-06-23 19:12:25+00:00,172.5,7.3,6.55,6.85,1.6500001,28.44828,99.0,1577.0,0.2871165039062499,True,REGULAR,USD,put,2025-06-27,GOOG,6.699999999999999,0.2999999999999998,2025-06-27,2,0.005479452054794521,166.00999450683594,0.9623767797497735,-0.03834924205478679,6.501299664029062
GOOG250627P00175000,2025-06-23 19:57:30+00:00,175.0,8.96,8.55,9.85,1.31,17.124184,113.0,4117.0,0.4731497998046875,True,REGULAR,USD,put,2025-06-27,GOOG,9.2,1.299999999999999,2025-06-27,2,0.005479452054794521,166.00999450683594,0.9486285400390625,-0.052737979506886384,9.123806926616794
GOOG250627P00177500,2025-06-23 19:32:28+00:00,177.5,11.84,11.35,12.45,1.6900005,16.650253,98.0,950.0,0.5725140405273439,True,REGULAR,USD,put,2025-06-27,GOOG,11.899999999999999,1.0999999999999996,2025-06-27,2,0.005479452054794521,166.00999450683594,0.9352675746863996,-0.06692261449884282,11.627764428739198
GOOG250627P00180000,2025-06-23 19:51:29+00:00,180.0,14.68,12.8,15.3,1.75,13.534416,16.0,417.0,0.7204617797851562,True,REGULAR,USD,put,2025-06-27,GOOG,14.05,2.5,2025-06-27,2,0.005479452054794521,166.00999450683594,0.9222777472601996,-0.08090885647358273,14.209681936079392
GOOG250627P00182500,2025-06-23 18:48:50+00:00,182.5,17.56,16.0,17.65,3.7699995,27.338646,36.0,234.0,0.5444381494140625,True,REGULAR,USD,put,2025-06-27,GOOG,16.825,1.6499999999999986,2025-06-27,2,0.005479452054794521,166.00999450683594,0.9096438055169093,-0.09470217860591851,16.46926699369223
GOOG250627P00185000,2025-06-23 18:55:48+00:00,185.0,19.9,17.65,19.7,4.9699993,33.288677,246.0,120.0,0.7246121289062499,True,REGULAR,USD,put,2025-06-27,GOOG,18.674999999999997,2.0500000000000007,2025-06-27,2,0.005479452054794521,166.00999450683594,0.8973513216585727,-0.1083078306616971,19.022787962922905
GOOG250627P00187500,2025-06-23 18:35:07+00:00,187.5,22.67,20.9,23.45,5.08,28.880045,90.0,12.0,0.7807639111328125,True,REGULAR,USD,put,2025-06-27,GOOG,22.174999999999997,2.5500000000000007,2025-06-27,2,0.005479452054794521,166.00999450683594,0.8853866373697916,-0.12173085099383789,21.511057982024283
GOOG250627P00190000,2025-06-20 15:07:48+00:00,190.0,20.11,23.05,25.1,0.0,0.0,5.0,9.0,0.56055126953125,True,REGULAR,USD,put,2025-06-27,GOOG,24.075000000000003,2.0500000000000007,2025-06-27,2,0.005479452054794521,166.00999450683594,0.8737368131938733,-0.13497607774385853,23.946075796582477
GOOG250627P00192500,2025-06-23 16:22:15+00:00,192.5,27.5,25.25,26.95,5.2199993,23.429081,1.0,1.0,0.8217791259765624,True,REGULAR,USD,put,2025-06-27,GOOG,26.1,1.6999999999999993,2025-06-27,2,0.005479452054794521,166.00999450683594,0.8623895818536932,-0.14804815931121124,26.47135151139824
GOOG250627P00195000,2025-06-20 14:07:40+00:00,195.0,20.75,28.2,29.65,0.0,0.0,1.0,2.0,0.9501958105468749,True,REGULAR,USD,put,2025-06-27,GOOG,28.924999999999997,1.4499999999999993,2025-06-27,2,0.005479452054794521,166.00999450683594,0.8513333051632612,-0.1609515641471191,28.992139326420386
GOOG250627P00205000,2025-06-18 19:58:23+00:00,205.0,30.25,37.7,40.3,0.0,0.0,1.0,3.0,0.64062859375,True,REGULAR,USD,put,2025-06-27,GOOG,39.0,2.5999999999999943,2025-06-27,2,0.005479452054794521,166.00999450683594,0.8098048512528583,-0.21096198472178043,38.94138089317488
GOOG250703C00145000,2025-06-20 19:48:57+00:00,145.0,20.95,19.9,22.35,-2.7199993,-11.491337,2.0,12.0,0.7138700488281251,True,REGULAR,USD,call,2025-07-03,GOOG,21.125,2.450000000000003,2025-07-03,8,0.021917808219178082,166.00999450683594,1.1448965138402478,0.13531425199605324,21.910083878835906
GOOG250703C00150000,2025-06-23 19:05:53+00:00,150.0,15.7,15.55,16.6,-2.250001,-12.534823,54.0,5044.0,0.4555718505859375,True,REGULAR,USD,call,2025-07-03,GOOG,16.075000000000003,1.0500000000000007,2025-07-03,8,0.021917808219178082,166.00999450683594,1.1067332967122396,0.10141270032037197,16.4515702751348
GOOG250703C00155000,2025-06-23 18:03:15+00:00,155.0,10.2,11.05,11.9,-4.3,-29.655174,119.0,35.0,0.3911193701171874,True,REGULAR,USD,call,2025-07-03,GOOG,11.475000000000001,0.8499999999999996,2025-07-03,8,0.021917808219178082,166.00999450683594,1.071032222624748,0.06862287749738102,11.67612688734664
GOOG250703C00157500,2025-06-23 16:27:48+00:00,157.5,8.95,9.25,9.65,-4.1500006,-33.877552,65.0,33.0,0.3615786499023437,True,REGULAR,USD,call,2025-07-03,GOOG,9.45,0.40000000000000036,2025-07-03,8,0.021917808219178082,166.00999450683594,1.0540317111545139,0.05262253615093992,9.379003788851776
GOOG250703C00160000,2025-06-23 19:59:48+00:00,160.0,7.25,7.2,7.3,-1.5500002,-17.613638,146.0,167.0,0.3105537695312499,True,REGULAR,USD,call,2025-07-03,GOOG,7.25,0.09999999999999964,2025-07-03,8,0.021917808219178082,166.00999450683594,1.0375624656677247,0.03687417918280084,7.026523401324724
GOOG250703C00162500,2025-06-23 19:53:50+00:00,162.5,5.0,5.25,5.35,-2.5,-33.333332,954.0,83.0,0.2902903002929687,True,REGULAR,USD,call,2025-07-03,GOOG,5.3,0.09999999999999964,2025-07-03,8,0.021917808219178082,166.00999450683594,1.0215999661959134,0.021369992646835458,5.017886013305684
GOOG250703C00165000,2025-06-23 19:58:17+00:00,165.0,3.62,3.6,3.7,-1.6600003,-30.970152,2935.0,444.0,0.2764964929199218,True,REGULAR,USD,call,2025-07-03,GOOG,3.6500000000000004,0.10000000000000009,2025-07-03,8,0.021917808219178082,166.00999450683594,1.0061211788293087,0.006102520516047088,3.3245374425112146
GOOG250703C00167500,2025-06-23 19:59:46+00:00,167.5,2.36,2.35,2.38,-1.44,-37.894737,1939.0,406.0,0.26563234375,False,REGULAR,USD,call,2025-07-03,GOOG,2.365,0.029999999999999805,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9911044448169309,-0.008935356848493482,2.002938411279061
GOOG250703C00170000,2025-06-23 19:58:22+00:00,170.0,1.46,1.42,1.45,-1.06,-41.897232,3221.0,1262.0,0.2609937182617187,False,REGULAR,USD,call,2025-07-03,GOOG,1.435,0.030000000000000027,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9765293794519762,-0.02375044263363404,1.1119497454030878
GOOG250703C00172500,2025-06-23 19:57:03+00:00,172.5,0.85,0.83,0.85,-0.78999996,-48.17073,1910.0,863.0,0.2612378564453125,False,REGULAR,USD,call,2025-07-03,GOOG,0.84,0.020000000000000018,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9623767797497735,-0.03834924205478679,0.5800464165444765
GOOG250703C00175000,2025-06-23 19:59:08+00:00,175.0,0.49,0.48,0.49,-0.53999996,-52.42718,2995.0,2634.0,0.2648999291992187,False,REGULAR,USD,call,2025-07-03,GOOG,0.485,0.010000000000000009,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9486285400390625,-0.052737979506886384,0.29109225506939396
GOOG250703C00177500,2025-06-23 19:55:47+00:00,177.5,0.3,0.28,0.3,-0.32,-53.333332,422.0,620.0,0.2751537329101562,False,REGULAR,USD,call,2025-07-03,GOOG,0.29000000000000004,0.019999999999999962,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9352675746863996,-0.06692261449884282,0.1550779491129628
GOOG250703C00180000,2025-06-23 19:51:44+00:00,180.0,0.19,0.19,0.2,-0.21000001,-55.263157,1286.0,5067.0,0.2900461621093749,False,REGULAR,USD,call,2025-07-03,GOOG,0.195,0.010000000000000009,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9222777472601996,-0.08090885647358273,0.09042939597900279
GOOG250703C00182500,2025-06-23 19:13:33+00:00,182.5,0.13,0.13,0.14,-0.14000002,-51.851856,155.0,576.0,0.30664755859375,False,REGULAR,USD,call,2025-07-03,GOOG,0.135,0.010000000000000009,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9096438055169093,-0.09470217860591851,0.05621307662130137
GOOG250703C00185000,2025-06-23 19:53:02+00:00,185.0,0.1,0.09,0.11,-0.089999996,-49.999996,541.0,1851.0,0.3281317187499999,False,REGULAR,USD,call,2025-07-03,GOOG,0.1,0.020000000000000004,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8973513216585727,-0.1083078306616971,0.040408124591174044
GOOG250703C00187500,2025-06-23 17:06:27+00:00,187.5,0.09,0.07,0.09,-0.060000002,-40.0,30.0,131.0,0.3496158789062499,False,REGULAR,USD,call,2025-07-03,GOOG,0.08,0.01999999999999999,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8853866373697916,-0.12173085099383789,0.03027314055463637
GOOG250703C00190000,2025-06-23 19:59:54+00:00,190.0,0.07,0.06,0.07,-0.04,-36.363636,463.0,5202.0,0.367193828125,False,REGULAR,USD,call,2025-07-03,GOOG,0.065,0.010000000000000009,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8737368131938733,-0.13497607774385853,0.021506965003891043
GOOG250703C00192500,2025-06-23 16:02:18+00:00,192.5,0.07,0.05,0.06,-0.04,-36.363636,4.0,152.0,0.38867798828125,False,REGULAR,USD,call,2025-07-03,GOOG,0.055,0.009999999999999995,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8623895818536932,-0.14804815931121124,0.01727492305006828
GOOG250703C00195000,2025-06-23 19:52:22+00:00,195.0,0.04,0.04,0.05,-0.04,-50.0,116.0,1377.0,0.40820904296875,False,REGULAR,USD,call,2025-07-03,GOOG,0.045,0.010000000000000002,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8513333051632612,-0.1609515641471191,0.013655516873481766
GOOG250703C00197500,2025-06-23 16:03:41+00:00,197.5,0.06,0.04,0.05,-0.08,-57.142857,2.0,11.0,0.43555251953125,False,REGULAR,USD,call,2025-07-03,GOOG,0.045,0.010000000000000002,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8405569342118275,-0.1736905899245489,0.01324696836640471
GOOG250703C00200000,2025-06-23 19:18:33+00:00,200.0,0.03,0.03,0.04,-0.03,-50.0,155.0,844.0,0.4492242578124999,False,REGULAR,USD,call,2025-07-03,GOOG,0.035,0.010000000000000002,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8300499725341797,-0.18626937213140904,0.009640397851142402
GOOG250703C00205000,2025-06-23 16:52:30+00:00,205.0,0.03,0.02,0.03,0.0,0.0,104.0,247.0,0.48438015625,False,REGULAR,USD,call,2025-07-03,GOOG,0.025,0.009999999999999998,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8098048512528583,-0.21096198472178043,0.006484396026618433
GOOG250703P00140000,2025-06-23 18:37:37+00:00,140.0,0.08,0.07,0.08,-0.04,-33.333336,69.0,481.0,0.46680220703125,False,REGULAR,USD,put,2025-07-03,GOOG,0.07500000000000001,0.009999999999999995,2025-07-03,8,0.021917808219178082,166.00999450683594,1.185785675048828,0.1704055718073233,0.022473690775817512
GOOG250703P00145000,2025-06-23 19:06:23+00:00,145.0,0.12,0.11,0.12,-0.1,-45.454544,91.0,517.0,0.4091855957031249,False,REGULAR,USD,put,2025-07-03,GOOG,0.11499999999999999,0.009999999999999995,2025-07-03,8,0.021917808219178082,166.00999450683594,1.1448965138402478,0.13531425199605324,0.03983908165283645
GOOG250703P00150000,2025-06-23 19:22:55+00:00,150.0,0.21,0.19,0.2,-0.11,-32.35294,323.0,377.0,0.3540103662109374,False,REGULAR,USD,put,2025-07-03,GOOG,0.195,0.010000000000000009,2025-07-03,8,0.021917808219178082,166.00999450683594,1.1067332967122396,0.10141270032037197,0.07949494275336688
GOOG250703P00152500,2025-06-23 18:41:28+00:00,152.5,0.36,0.26,0.28,-0.089999974,-19.999994,224.0,101.0,0.3305731005859375,False,REGULAR,USD,put,2025-07-03,GOOG,0.27,0.020000000000000018,2025-07-03,8,0.021917808219178082,166.00999450683594,1.0885901279136783,0.08488339836916135,0.12467009202288182
GOOG250703P00155000,2025-06-23 19:51:44+00:00,155.0,0.47,0.38,0.4,-0.099999994,-17.543858,434.0,339.0,0.3071358349609374,False,REGULAR,USD,put,2025-07-03,GOOG,0.39,0.020000000000000018,2025-07-03,8,0.021917808219178082,166.00999450683594,1.071032222624748,0.06862287749738102,0.19940804809819568
GOOG250703P00157500,2025-06-23 19:59:16+00:00,157.5,0.6,0.59,0.61,-0.32,-34.782608,710.0,272.0,0.2880930566406249,False,REGULAR,USD,put,2025-07-03,GOOG,0.6,0.020000000000000018,2025-07-03,8,0.021917808219178082,166.00999450683594,1.0540317111545139,0.05262253615093992,0.34428621354515343
GOOG250703P00160000,2025-06-23 19:51:49+00:00,160.0,1.0,0.93,0.96,-0.14999998,-13.043477,997.0,1344.0,0.2724682128906249,False,REGULAR,USD,put,2025-07-03,GOOG,0.9450000000000001,0.029999999999999916,2025-07-03,8,0.021917808219178082,166.00999450683594,1.0375624656677247,0.03687417918280084,0.6155416320215963
GOOG250703P00162500,2025-06-23 19:56:59+00:00,162.5,1.51,1.5,1.53,-0.16999996,-10.119045,538.0,487.0,0.2602613037109375,False,REGULAR,USD,put,2025-07-03,GOOG,1.5150000000000001,0.030000000000000027,2025-07-03,8,0.021917808219178082,166.00999450683594,1.0215999661959134,0.021369992646835458,1.103282565305065
GOOG250703P00165000,2025-06-23 19:57:30+00:00,165.0,2.35,2.36,2.39,-0.00999999,-0.42372844,1549.0,828.0,0.2501295690917968,False,REGULAR,USD,put,2025-07-03,GOOG,2.375,0.03000000000000025,2025-07-03,8,0.021917808219178082,166.00999450683594,1.0061211788293087,0.006102520516047088,1.9046493892947893
GOOG250703P00167500,2025-06-23 19:56:47+00:00,167.5,3.54,3.55,3.65,0.13999987,4.105568,570.0,348.0,0.2462233581542968,True,REGULAR,USD,put,2025-07-03,GOOG,3.5999999999999996,0.10000000000000009,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9911044448169309,-0.008935356848493482,3.147227455367542
GOOG250703P00170000,2025-06-23 18:59:21+00:00,170.0,5.1,5.15,5.25,0.2999997,5.119449,443.0,2115.0,0.242195078125,True,REGULAR,USD,put,2025-07-03,GOOG,5.2,0.09999999999999964,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9765293794519762,-0.02375044263363404,4.786178925599941
GOOG250703P00172500,2025-06-23 19:37:20+00:00,172.5,7.32,7.05,7.15,1.1200004,18.064524,58.0,465.0,0.2373123144531249,True,REGULAR,USD,put,2025-07-03,GOOG,7.1,0.10000000000000053,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9623767797497735,-0.03834924205478679,6.763533166238261
GOOG250703P00175000,2025-06-23 19:54:18+00:00,175.0,9.5,8.0,10.0,1.1300001,13.500599,52.0,679.0,0.3383855224609374,True,REGULAR,USD,put,2025-07-03,GOOG,9.0,2.0,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9486285400390625,-0.052737979506886384,9.49037252874595
GOOG250703P00177500,2025-06-23 19:37:20+00:00,177.5,11.82,10.05,12.0,1.3199997,12.571425,6.0,129.0,0.3166572241210937,True,REGULAR,USD,put,2025-07-03,GOOG,11.025,1.9499999999999993,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9352675746863996,-0.06692261449884282,11.611816158266777
GOOG250703P00180000,2025-06-23 18:42:29+00:00,180.0,14.68,13.9,14.75,2.4000006,19.54398,6.0,282.0,0.4062559375,True,REGULAR,USD,put,2025-07-03,GOOG,14.325,0.8499999999999996,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9222777472601996,-0.08090885647358273,14.263375066937442
GOOG250703P00182500,2025-06-20 14:51:41+00:00,182.5,12.36,15.0,18.5,0.0,0.0,18.0,38.0,0.6274451318359376,True,REGULAR,USD,put,2025-07-03,GOOG,16.75,3.5,2025-07-03,8,0.021917808219178082,166.00999450683594,0.9096438055169093,-0.09470217860591851,17.638811195169268
GOOG250703P00185000,2025-06-20 14:54:08+00:00,185.0,14.2,17.85,20.15,0.0,0.0,80.0,171.0,0.5637250659179689,True,REGULAR,USD,put,2025-07-03,GOOG,19.0,2.299999999999997,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8973513216585727,-0.1083078306616971,19.49916833147256
GOOG250703P00187500,2025-06-17 15:41:07+00:00,187.5,10.18,20.85,22.95,0.0,0.0,5.0,5.0,0.6555210229492189,True,REGULAR,USD,put,2025-07-03,GOOG,21.9,2.099999999999998,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8853866373697916,-0.12173085099383789,22.187056192055138
GOOG250703P00190000,2025-06-17 18:37:23+00:00,190.0,12.88,22.45,24.45,0.0,0.0,1.0,8.0,0.516606396484375,True,REGULAR,USD,put,2025-07-03,GOOG,23.45,2.0,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8737368131938733,-0.13497607774385853,24.027936341544347
GOOG250703P00195000,2025-06-18 16:59:02+00:00,195.0,18.0,28.3,29.35,0.0,0.0,,2.0,0.561527822265625,True,REGULAR,USD,put,2025-07-03,GOOG,28.825000000000003,1.0500000000000007,2025-07-03,8,0.021917808219178082,166.00999450683594,0.8513333051632612,-0.1609515641471191,28.9598926519827
GOOG250711C00140000,2025-06-20 17:54:40+00:00,140.0,31.3,26.1,27.85,0.0,0.0,2.0,3.0,0.5837443969726561,True,REGULAR,USD,call,2025-07-11,GOOG,26.975,1.75,2025-07-11,16,0.043835616438356165,166.00999450683594,1.185785675048828,0.1704055718073233,26.942553146040893
GOOG250711C00150000,2025-06-23 18:21:36+00:00,150.0,15.8,15.6,18.05,-11.55,-42.230347,11.0,4.0,0.5200243310546875,True,REGULAR,USD,call,2025-07-11,GOOG,16.825,2.450000000000001,2025-07-11,16,0.043835616438356165,166.00999450683594,1.1067332967122396,0.10141270032037197,17.86782378704892
GOOG250711C00155000,2025-06-23 17:54:16+00:00,155.0,10.6,12.1,12.35,-11.4,-51.81818,66.0,60.0,0.3454655297851562,True,REGULAR,USD,call,2025-07-11,GOOG,12.225,0.25,2025-07-11,16,0.043835616438356165,166.00999450683594,1.071032222624748,0.06862287749738102,12.316131620856694
GOOG250711C00160000,2025-06-23 19:53:50+00:00,160.0,7.75,8.0,8.1,-2.0,-20.512821,173.0,236.0,0.3010323803710937,True,REGULAR,USD,call,2025-07-11,GOOG,8.05,0.09999999999999964,2025-07-11,16,0.043835616438356165,166.00999450683594,1.0375624656677247,0.03687417918280084,8.001603104871833
GOOG250711C00165000,2025-06-23 19:55:34+00:00,165.0,4.7,4.6,4.7,-1.3500004,-22.500004,1223.0,113.0,0.277228907470703,True,REGULAR,USD,call,2025-07-11,GOOG,4.65,0.10000000000000053,2025-07-11,16,0.043835616438356165,166.00999450683594,1.0061211788293087,0.006102520516047088,4.526001407870737
GOOG250711C00170000,2025-06-23 19:55:31+00:00,170.0,2.3,2.29,2.32,-1.2,-34.188038,2075.0,469.0,0.2617261328125,False,REGULAR,USD,call,2025-07-11,GOOG,2.3049999999999997,0.029999999999999805,2025-07-11,16,0.043835616438356165,166.00999450683594,0.9765293794519762,-0.02375044263363404,2.1227905342448494
GOOG250711C00175000,2025-06-23 19:57:40+00:00,175.0,1.04,1.02,1.05,-0.6600001,-38.372097,1105.0,1245.0,0.2613599255371094,False,REGULAR,USD,call,2025-07-11,GOOG,1.0350000000000001,0.030000000000000027,2025-07-11,16,0.043835616438356165,166.00999450683594,0.9486285400390625,-0.052737979506886384,0.8867878923147643
GOOG250711C00180000,2025-06-23 19:59:32+00:00,180.0,0.48,0.47,0.48,-0.32000002,-40.000004,658.0,2058.0,0.2712475219726562,False,REGULAR,USD,call,2025-07-11,GOOG,0.475,0.010000000000000009,2025-07-11,16,0.043835616438356165,166.00999450683594,0.9222777472601996,-0.08090885647358273,0.3665107249714019
GOOG250711C00185000,2025-06-23 19:58:01+00:00,185.0,0.26,0.24,0.25,-0.15,-37.5,404.0,3215.0,0.2905344384765624,False,REGULAR,USD,call,2025-07-11,GOOG,0.245,0.010000000000000009,2025-07-11,16,0.043835616438356165,166.00999450683594,0.8973513216585727,-0.1083078306616971,0.17248008042522756
GOOG250711C00190000,2025-06-23 19:29:56+00:00,190.0,0.16,0.15,0.16,-0.09,-39.130436,237.0,2218.0,0.3188544677734374,False,REGULAR,USD,call,2025-07-11,GOOG,0.155,0.010000000000000009,2025-07-11,16,0.043835616438356165,166.00999450683594,0.8737368131938733,-0.13497607774385853,0.10231356378581591
GOOG250711C00195000,2025-06-23 17:38:41+00:00,195.0,0.11,0.1,0.11,-0.049999997,-31.249998,583.0,1297.0,0.3466862207031249,False,REGULAR,USD,call,2025-07-11,GOOG,0.10500000000000001,0.009999999999999995,2025-07-11,16,0.043835616438356165,166.00999450683594,0.8513333051632612,-0.1609515641471191,0.06533192377300923
GOOG250711C00200000,2025-06-23 17:41:26+00:00,200.0,0.08,0.07,0.09,-0.04,-33.333336,548.0,982.0,0.3808655664062499,False,REGULAR,USD,call,2025-07-11,GOOG,0.08,0.01999999999999999,2025-07-11,16,0.043835616438356165,166.00999450683594,0.8300499725341797,-0.18626937213140904,0.05126432931385949
GOOG250711C00205000,2025-06-23 14:46:13+00:00,205.0,0.07,0.05,0.07,-0.04,-36.363636,250.0,289.0,0.40820904296875,False,REGULAR,USD,call,2025-07-11,GOOG,0.060000000000000005,0.020000000000000004,2025-07-11,16,0.043835616438356165,166.00999450683594,0.8098048512528583,-0.21096198472178043,0.03722663249982072
GOOG250711P00140000,2025-06-20 19:54:28+00:00,140.0,0.24,0.15,0.17,-0.010000005,-4.000002,3.0,436.0,0.401373173828125,False,REGULAR,USD,put,2025-07-11,GOOG,0.16,0.020000000000000018,2025-07-11,16,0.043835616438356165,166.00999450683594,1.185785675048828,0.1704055718073233,0.09478793202264857
GOOG250711P00145000,2025-06-23 19:12:17+00:00,145.0,0.26,0.24,0.26,-0.08000001,-23.529415,38.0,863.0,0.3588931298828125,False,REGULAR,USD,put,2025-07-11,GOOG,0.25,0.020000000000000018,2025-07-11,16,0.043835616438356165,166.00999450683594,1.1448965138402478,0.13531425199605324,0.15558758991890187
GOOG250711P00150000,2025-06-23 19:59:18+00:00,150.0,0.42,0.41,0.43,-0.16999999,-28.813557,125.0,230.0,0.3195868823242186,False,REGULAR,USD,put,2025-07-11,GOOG,0.42,0.020000000000000018,2025-07-11,16,0.043835616438356165,166.00999450683594,1.1067332967122396,0.10141270032037197,0.2793323236924792
GOOG250711P00155000,2025-06-23 19:51:40+00:00,155.0,0.91,0.79,0.81,-0.049999952,-5.2083282,274.0,226.0,0.2885813330078124,False,REGULAR,USD,put,2025-07-11,GOOG,0.8,0.020000000000000018,2025-07-11,16,0.043835616438356165,166.00999450683594,1.071032222624748,0.06862287749738102,0.5806524671711699
GOOG250711P00160000,2025-06-23 19:55:30+00:00,160.0,1.63,1.6,1.63,-0.15999997,-8.602148,383.0,614.0,0.264655791015625,False,REGULAR,USD,put,2025-07-11,GOOG,1.615,0.029999999999999805,2025-07-11,16,0.043835616438356165,166.00999450683594,1.0375624656677247,0.03687417918280084,1.2894038318047052
GOOG250711P00165000,2025-06-23 19:36:17+00:00,165.0,3.33,3.2,3.25,0.19999981,6.38977,764.0,820.0,0.2479323254394531,False,REGULAR,USD,put,2025-07-11,GOOG,3.225,0.04999999999999982,2025-07-11,16,0.043835616438356165,166.00999450683594,1.0061211788293087,0.006102520516047088,2.802935962804284
GOOG250711P00170000,2025-06-23 19:50:21+00:00,170.0,6.25,5.85,5.95,0.7600002,13.843356,188.0,1398.0,0.2360916235351562,True,REGULAR,USD,put,2025-07-11,GOOG,5.9,0.10000000000000053,2025-07-11,16,0.043835616438356165,166.00999450683594,0.9765293794519762,-0.02375044263363404,5.461497495018904
GOOG250711P00175000,2025-06-23 17:46:02+00:00,175.0,10.36,9.55,9.8,1.6099997,19.58637,98.0,770.0,0.2375564526367187,True,REGULAR,USD,put,2025-07-11,GOOG,9.675,0.25,2025-07-11,16,0.043835616438356165,166.00999450683594,0.9486285400390625,-0.052737979506886384,9.334363442893533
GOOG250711P00180000,2025-06-23 19:51:29+00:00,180.0,14.85,13.05,15.35,2.3000002,18.326694,14.0,396.0,0.3746400427246094,True,REGULAR,USD,put,2025-07-11,GOOG,14.2,2.299999999999999,2025-07-11,16,0.043835616438356165,166.00999450683594,0.9222777472601996,-0.08090885647358273,14.761141527931272
GOOG250711P00185000,2025-06-20 19:35:01+00:00,185.0,16.75,17.65,20.15,0.0,0.0,33.0,37.0,0.4289607885742187,True,REGULAR,USD,put,2025-07-11,GOOG,18.9,2.5,2025-07-11,16,0.043835616438356165,166.00999450683594,0.8973513216585727,-0.1083078306616971,19.54858223948122
GOOG250711P00190000,2025-06-20 18:20:07+00:00,190.0,20.01,22.8,24.5,0.0,0.0,2.0,1.0,0.4023497265625,True,REGULAR,USD,put,2025-07-11,GOOG,23.65,1.6999999999999993,2025-07-11,16,0.043835616438356165,166.00999450683594,0.8737368131938733,-0.13497607774385853,23.993796250415727
